1.806218528436717152e+00,-4.571005554429093953e-01,-1.421391997808724827e+00,-1.059646908785967234e+00,2.199791430481952137e-01,9.909294374654794568e-01,-1.480469152306528979e+00,-3.831525777140822320e-01
-1.293253448139234374e+00,-4.432291999216315670e-01,-6.271765773439388347e-01,-1.662538016942161079e-03,-1.988883441202364821e+00,4.801628862247334650e-01,-3.700257771729538181e-01,-2.856249389504749714e-01
5.407827538535759926e-01,9.157176982967919487e-01,-4.470517076348758945e-01,-1.555968045068507166e+00,-7.552300580054225332e-01,5.158097683537202771e-01,1.026960052921080724e+00,-1.159358867026450524e+00
-2.405272648356205689e+00,5.216634116431598800e-01,-1.770466901462169895e+00,-1.860351901443038525e+00,-1.158676795144800931e+00,1.964324667448408002e-01,-2.281021517126634368e+00,-9.223493145121557379e-01
1.580152996430262080e+00,-5.911198214572161991e-01,2.068312876663565003e+00,-2.234414383432668849e+00,-1.702153199240471704e+00,-9.761034587311023802e-01,1.702178307627501885e+00,1.062432235828290938e+00
3.600597118198715085e-01,-3.818272803838439478e-01,2.722448206218024969e-01,-1.187527457357700378e+00,1.180598987550213863e+00,1.689323966757302342e+00,1.100035434304885706e+00,-1.546133830276200660e-01
1.511845675768338504e-01,-1.278414576218922794e-01,3.406093258871705637e-02,1.331748084872514948e+00,-7.614795082014169658e-02,-6.329964107712217070e-01,3.758309811525648580e-01,-9.571432358778992899e-01
-1.221615089121911968e+00,-6.369997616949297781e-01,5.974051054463297428e-01,-7.258329181361892202e-01,2.245111673612860681e+00,-9.689222409264103275e-01,-4.803036012994108539e-01,1.214719702416640956e+00
-1.326041929046119172e+00,5.535504502379826608e-01,-4.343672994297338996e-01,-7.599385510570555446e-01,-2.830766157201579647e-01,2.288619950333952158e+00,-8.628512137098558465e-01,3.825620318854680568e-01
2.182095004358069801e+00,2.416342009824083981e-01,3.019317785833205425e-01,1.025835757754936628e+00,-9.929968248595173463e-01,-1.907912831800572917e+00,7.923094900508840244e-01,-1.055621822432873502e+00
9.754578783339481474e-01,1.841953369159109732e-01,1.575668543443282221e+00,9.713268958510357098e-01,-1.351969974824268172e+00,-3.009651967147102702e+00,1.012662830342686338e+00,2.111523909272603028e+00
-8.559346633684500327e-01,5.892808929353477998e-01,1.064025062253577181e+00,-2.576704976323137330e+00,-2.221990828324982292e-01,4.218940524930065439e-01,-1.811302713209220761e+00,-8.548555541528327639e-01
-5.023166754158590042e-01,2.170180862125824728e+00,8.014339071506142442e-01,9.503850032497140887e-01,-6.715179636058180579e-01,3.009844658068976941e-01,1.423155850722290561e+00,-4.428253809192733148e-01
2.280527809642209081e-01,1.154063648093434508e-01,1.135368259514762057e+00,9.028026541907293590e-01,1.345140277644829574e-02,6.702673321911488680e-01,-1.757594373351507588e-01,2.057301258004719940e-02
-4.567309620120036939e-01,1.782912191373199562e+00,5.185237984931743149e-01,-1.719220092621404739e+00,-1.385777733533361200e+00,2.918065341412771629e-01,1.451076989047036969e+00,-6.191046742185474239e-01
-6.490722321118028715e-01,-4.591025607594670377e-01,1.805301338786543086e+00,-1.747964033794525918e+00,-6.070242353787991263e-02,8.657764820621982604e-01,2.366418678590897606e+00,4.184097830744376023e-01
-3.518856211560527636e-01,-1.801922288224849511e-01,3.788685974973495241e-01,-3.394670802918193786e+00,-2.586069270058546810e+00,-1.946826822525623779e+00,-2.770924144922751076e+00,8.161024028726167057e-01
1.138266798971626775e-01,3.566164585281084154e-02,4.374927030880979562e-01,1.068382482674894440e-01,-6.419636107678932113e-01,6.685984951752373950e-01,1.676962450443267860e-01,1.010824521601829229e+00
-1.771598431818478980e+00,-1.488408505544769056e-01,-1.848272212682398941e+00,-4.016411766160425945e-01,1.842335842670237422e-01,-2.340231086984675690e-01,-1.971039805593969074e+00,5.266927271615717832e-02
6.471080487646309054e-01,-9.684483447283629420e-01,-5.006953503299275132e-01,9.543252220117819373e-01,-8.914820521886822613e-01,-1.241075205098298717e-01,1.012130328998161799e+00,-7.820694987347425187e-01
-5.630304149377362011e-01,-5.112378959530913258e-01,6.505107507600944583e-01,-1.308968639923997923e+00,-2.673547776129054476e+00,5.384291037893396831e-02,-8.247837792415393388e-01,9.969534920677830536e-02
-2.832489198811165010e-01,-1.006733439367748950e+00,1.314037039938672491e+00,1.012415901341081614e+00,-1.644661500867594661e-01,-6.350830564035510051e-01,1.562176549283927240e+00,-1.889995148786918489e-01
-1.132092158278655281e-01,-7.529865812072146225e-01,-2.178952752396856596e+00,-1.251323354174540547e+00,-1.494175326351010469e+00,-1.104566515608182531e+00,1.076273007859987585e+00,9.137833612151109453e-01
-1.616218370172618490e+00,-1.332810801023817771e+00,1.120525635926066466e+00,9.841297949982079629e-01,-2.225079453456623391e+00,7.980852862824634464e-01,1.159849811128459862e+00,1.483547070772061272e+00
1.640302751827639807e-02,-3.975838435536238613e-01,-5.173887621175887741e-01,9.459224186796568734e-01,-1.938520659075445796e+00,-1.434458266246491975e+00,8.867549229748555861e-01,9.222805094072491494e-01
-4.325904818168229693e-01,2.288314963165229143e-01,-1.036049990185981873e+00,-1.968203752674809959e+00,-9.051062570847220323e-01,-3.693873543683908744e-01,5.200211618185757168e-01,2.044395011799601480e+00
1.442120061336321868e+00,3.308629581287421684e-01,-8.950688019140712326e-01,-1.094937800759097968e+00,5.084136582825641293e-01,8.481162032321611088e-02,-1.153139050347465666e+00,6.551751204902660497e-01
-1.942719858176880365e-01,-5.987843303813150664e-01,-1.364515748814572715e+00,-1.807958400826993994e+00,-1.617766822379950398e+00,9.968448364182205812e-02,-2.157067717447015642e+00,1.070810648139149723e+00
-2.901672319057623239e-01,2.019405669938561410e+00,-4.164385892755593788e-01,-2.792361668774468342e+00,-1.811685866022000768e+00,2.447832086700402476e-01,-1.366020518712514065e+00,-9.207663254160590449e-02
-9.734599248775309688e-01,-3.200060287590554033e-03,4.092607782130966432e-01,1.123523549466400206e+00,1.046734003064260676e+00,-1.281568534945026983e+00,7.724596985906506674e-02,3.466795123630695308e+00
2.499689655786789366e+00,-2.478749347851472440e-01,6.255568595839769985e-01,-1.248637909945579549e+00,-1.042257691369968375e+00,8.938233522605497638e-01,1.649705811190883109e+00,-2.601940002377505778e-01
5.985564726431363489e-03,1.650966165407267594e+00,-9.263997133430206254e-01,8.750055151735836034e-02,3.785528586296651454e-01,1.346146264555083905e+00,1.945221108700523338e-02,-5.110772125271977329e-01
-4.946935913043459809e-01,5.087167657833769896e-01,-3.933885808792994543e-01,-8.143404952660431295e-01,6.327600340477299579e-01,-8.147346111678999137e-01,3.023250065700366918e-02,7.949506561409566130e-01
-8.704067439567997333e-01,1.110361574826963738e+00,2.410918828094069655e-01,1.038058223679954040e+00,-4.844615351533124725e-01,-3.564217839262894261e-01,4.505959424561811755e-01,1.556188056457343816e+00
8.396283470756054079e-01,1.085759309398759198e+00,-4.122227365630057871e-01,-9.415746565670120027e-01,3.692528826948178189e-01,-9.467429247029017780e-01,1.841653219788996765e-02,3.882823569913563255e-01
6.201247035086658865e-01,-4.373057186109450267e-01,2.970003317456008651e-01,8.286656059145669495e-02,-6.450500770332425748e-01,-8.677942033214194328e-01,1.112352467181846549e+00,1.053092220947393853e+00
7.090449652704884365e-01,1.208626800399385859e+00,5.364596202646032541e-01,-2.346192011658146281e+00,-9.981017429528393770e-01,2.789019730909708672e-01,1.125659187070833678e+00,-2.196518347969299789e+00
1.073608802710853238e+00,1.328972697023994787e+00,-3.930601975935946735e-01,-1.011870323179137943e+00,1.832082494115579330e+00,-2.406293858823707499e+00,1.484836388362273940e+00,-5.126794444853254307e-01
2.592841729091047154e-01,-1.138886899059327718e+00,-1.140699776301509871e+00,-1.612662379635752874e+00,2.556842628263431116e+00,-2.437189645678008165e-01,2.375236607900546026e+00,9.611475134482843075e-01
-6.459470941356539042e-02,-3.866468378572693321e-01,-1.365461447893352664e+00,-1.226669413136623366e+00,1.400695607879918425e+00,1.318393819402462919e+00,2.839657657312773864e+00,-3.077720403403531035e-01
-7.862191640677593796e-01,-8.209395647697997900e-01,7.857587301017771031e-01,1.662345195211538673e+00,-8.621883211645250400e-01,-5.130753521886369795e-01,3.086349516714163022e-01,-1.861295852950817578e-02
-8.665240604963411197e-01,-1.507146805192074224e+00,2.088202977336711674e-02,-4.243410609054296678e-01,-4.594952702918850829e-01,-1.608173032009533598e-01,-5.672328437017881697e-02,-3.728002230584895327e-01
1.825821296573840069e+00,-1.448850809945659845e+00,1.484400289688172780e-01,-8.696969808562836635e-01,-1.023535785395878195e+00,-2.556105906776711123e+00,3.390331587559223259e-01,-4.113954690901414080e-01
-1.890483047963974927e+00,8.333033728691636999e-02,-2.323943959934466619e-01,-1.617281340931794320e-01,-3.144998378645352810e-01,-2.800708325149595446e+00,-8.696934699178471284e-02,2.188306579529352813e+00
7.535396527130416855e-01,1.055925333442868930e-01,-2.874812104013288461e-01,1.069779517194188179e+00,-1.092366256407840019e+00,1.234094739011286190e+00,2.031455752310326268e+00,-1.835199397488476991e-01
1.239278733508035968e+00,1.086436495686887937e+00,2.039533093738822078e+00,-8.988018668240871367e-01,-1.560208930070671407e+00,-4.437921277168547229e-01,-2.942717530564505246e+00,-1.609444539587060019e+00
1.436388311010347696e+00,1.199720248335960360e+00,-1.397393741585416294e+00,-6.463506931830564906e-02,8.295648420512069521e-01,-9.264335623297959010e-01,1.310922881850695276e+00,6.040140646200872210e-01
-4.511634111330083963e-01,-2.634747388541286983e-01,3.305153795508036785e-02,-1.231663863898962763e+00,-6.402400349783394784e-01,-2.011629057330161618e+00,5.689029073237495959e-01,-1.067449513642258818e+00
-1.311470804730007489e-01,-1.745309963497689187e+00,5.308767454130487451e-01,3.270533941226116514e+00,-3.487961076637957625e+00,-2.421990116011265570e-01,-2.638240034307604454e+00,-6.846568136603915500e-01
4.691018301181019978e-02,-7.005855319972259521e-01,3.374795491218702259e-01,-1.186912166115595468e+00,-1.425495537552179837e+00,-1.016755977796403920e+00,1.641675186213227722e+00,-1.316549089996595701e+00
-1.062954793091908989e+00,-5.849342490940740991e-01,-1.913901157994384095e+00,5.344791405163809017e-01,-4.517159834712672906e-01,-4.158530107615807658e-01,-3.125950288285495038e-01,-1.325371714850221760e+00
-1.116190389884017975e+00,3.708706083529370034e-01,-6.026272045538941802e-01,-1.247784069055150047e+00,-9.678554155159975192e-01,1.524426219428876850e-01,1.008478119426970965e+00,2.496641994834693790e-01
-6.953710020225075672e-01,2.155667402975297797e+00,-6.771055443887705749e-01,9.597744163547251572e-01,-1.280617921991447083e+00,1.980932009844761588e+00,1.704654066740534990e+00,-4.659696758346128509e-01
-3.453640194906506533e-01,-2.297741442984469806e+00,1.589475815301677752e-01,1.615154089294042361e+00,-1.987954708917394120e+00,-2.271933327148463119e-02,-2.085320112034389162e+00,-1.367356195018501808e+00
-1.792148717954409332e-01,5.252423362621172487e-01,-3.648119071563028504e-01,-3.441639079956122504e-01,-8.849312504046651373e-01,-2.827047368563943008e-01,3.700678567348868464e-01,3.009553282721053047e-01
-1.168033686622028222e+00,6.345499330688852968e-01,-1.767600546731579847e+00,-1.473499575907513348e+00,-1.767148192460676448e+00,-1.635767339342369259e-02,-1.292363128319701016e+00,-6.039887304628493991e-01
-1.470471926138986030e+00,1.817240064401893672e-03,-5.329922803077072890e-01,1.003513973279148042e+00,-2.835849949662705427e-01,-8.294980717573903206e-01,7.132183268033269741e-01,6.100331818528870187e-01
-3.417941507170194765e-02,-2.489175434033693790e+00,-4.118159550906841937e-01,-2.277013140304554817e+00,-2.624167868907264278e+00,-3.553681883547321063e-01,-7.807173103772282463e-01,-7.561354405896371089e-01
-1.297904945016002509e+00,1.314546003756884573e+00,1.059760252183731488e+00,-4.494336920025910898e-01,3.475018908138584051e-01,-9.223467437891760823e-02,2.337528231451769578e+00,3.036214310550677808e-01
1.599067545646781774e-02,1.618466536030191305e+00,-1.581975301449337401e+00,-1.651410306413319873e+00,-1.189091458734424345e+00,7.695080440578094816e-01,1.824850223143599459e+00,1.196712182913075712e-01
-2.325081891328688144e+00,6.019449543889708598e-02,1.076298162918194246e+00,1.007007076685092040e+00,-4.284267434528821195e-01,-1.123348525311788082e+00,5.935790922264750913e-01,4.508489322876328975e-01
4.328817785675386220e-01,-1.153859025412104611e+00,3.882638033589209114e-01,-2.384171366386726554e+00,-2.071821372507255177e+00,8.572990138110909708e-01,-2.494097251059014475e+00,2.958101307093161103e-01
2.769317397367056510e-01,6.899476467150365000e-01,2.857761192440929632e-01,6.157756968352954274e-01,-1.595189831979524797e+00,3.372487424130062861e-01,-2.307755408981068790e+00,-1.008526833742050099e+00
9.610335240600692552e-01,2.049797459359408713e-01,-7.130516842063264749e-01,-1.501443039226202369e-01,-3.513383337440868504e-01,-9.260006644247678054e-01,-9.001875815753891397e-01,-1.995672599284148641e+00
-6.172394808991044091e-01,1.553851728808431920e+00,4.592214509417649193e-01,8.652669586700811877e-01,-1.964624416145905439e+00,-2.144910357029222059e+00,1.208336118495208833e+00,2.824887893613219347e-01
-1.032676893697180021e-01,1.523837085342112818e+00,1.827924415860152862e+00,1.917605006944858026e+00,-8.952218208321837123e-01,1.494785782652402917e+00,-6.671005263085725279e-01,-3.289810756921112134e-01
1.335777400690217609e-01,-6.561158126385032707e-01,3.806238485153695117e-01,-5.861562420829644626e-01,1.380949152305734451e+00,1.943508452329790082e+00,1.731979874559212984e+00,1.149375215344449197e-01
-1.808130860348595159e-01,1.283332131746999505e-01,3.172365921163549096e-01,-2.323035746887674780e+00,5.519636971037233941e-02,1.118559951489953797e+00,-2.442721806754382108e+00,-2.715984512663285333e-01
6.465569731067442039e-01,4.646444969806683423e-01,1.748132865342362507e-01,1.275600857161238277e+00,-1.420315397611104924e+00,1.546975268272399173e-01,-1.239234080206588651e+00,1.215333119054481159e+00
-5.711484872861644080e-01,-1.174865720861704599e+00,2.097099539851722261e-01,9.165015539058407601e-01,-9.272271977086261607e-01,-1.176917800125316660e+00,1.523014980666701712e+00,-5.411144877962031918e-01
-1.734165326162798504e+00,-7.538444532152170918e-01,1.053865955964548018e+00,3.208435015389567990e+00,-3.396433200915505157e+00,-1.167658007814975196e+00,-2.630568181413244666e+00,7.030412927765490316e-01
-1.372678941350315096e+00,-7.669783976489791266e-02,-1.186771134085874146e-01,-1.168352028241971263e-01,7.602833237937917099e-01,4.974848907949339649e-01,-5.633261882936204668e-01,8.270446345262540966e-01
4.401910684784906547e-01,8.628058804642105284e-02,-3.200212286242160697e+00,1.092495188087030833e+00,-2.570566100781352503e+00,-3.518612523397266628e-02,1.195093668944924081e+00,7.694489233693293517e-01
-2.146284317381621953e+00,-4.753355738705963285e-01,-1.243028107506572111e+00,2.291436524522993956e-01,1.724864973857842765e+00,4.209206291866491312e-01,8.253192481699802574e-01,-1.913759659248112310e+00
1.382087487801927361e+00,-4.482148375298184578e-02,-1.149998844896419126e+00,-2.612819934593063387e+00,-7.276729077518933053e-01,4.209827296430891305e-03,-2.443348834987064677e+00,-5.288283818927487223e-01
6.821638499735221961e-01,1.634822711967922393e+00,2.126628895600567226e+00,-1.706559995993398582e-01,-1.177200382033606108e+00,-1.014413238468780953e+00,9.138844201258137234e-01,-1.124040771464806854e+00
1.713332380979458724e+00,1.074927084974909075e+00,8.184640720944887926e-01,5.278989225615176029e-01,3.270153553740597907e-01,-5.666407014130828701e-01,-1.222459229015183890e+00,-1.814865391289780749e+00
2.837249538308093122e-01,-1.343090223384907356e+00,-4.143687922222002995e-01,9.100339301400028891e-01,-9.624582275771325079e-01,-7.892696455252313781e-01,-9.347818230299840270e-01,3.820585203047244804e-01
-1.004195950445286867e+00,-1.008445590407761605e+00,-7.736822995774309542e-01,-7.361763849072833210e-03,-5.665525220152303199e-01,8.941366606720461130e-01,-7.443480090916740899e-01,9.963500721764542156e-01
-2.613920887815149863e-01,-9.553493097191384509e-02,1.138769717472364773e+00,-1.799177330047470269e+00,7.293110534100264442e-01,-1.002739442181822538e+00,-9.384532342372393643e-01,-9.978820745168704986e-01
7.045245299283431351e-01,-1.125221092206491580e+00,5.932917223192037959e-01,-4.171989001263080032e-01,-4.756687329019932964e-01,-1.025630085940054892e+00,-2.357142648074606051e-02,-3.808352409322250942e-01
-4.008838400818818259e-01,9.300537919484588301e-01,2.156519021560902305e-01,-1.889575980396697163e-01,1.289913807440280280e+00,1.776833960605877505e-01,2.638064921834184950e+00,-4.545644492234799938e-01
-2.898699195563703701e-01,1.008406067922371196e+00,-9.359593781456455597e-01,7.719005122004711783e-01,-5.869947245909887812e-01,8.972168509832111338e-01,-1.216593377693571565e+00,-6.885155330901567838e-01
-1.467995540776399821e+00,-7.750127777527399120e-01,-5.277033644180306737e-01,4.740505132278521216e+00,-2.588082611067717753e+00,-1.181279616503240648e+00,-1.028305917465580199e+00,-2.973124400493048006e-02
6.254407159196003763e-01,8.603103726275638770e-04,7.321302118702227579e-01,-1.810936871302073925e+00,-2.158027655782719378e+00,-1.588710177257502132e-01,-3.691805110149081859e+00,-6.822200432327910624e-01
-7.714158022831902883e-01,1.367911419211205182e-01,1.275332400177596304e+00,-3.009646153355773457e+00,-1.632965577531396928e+00,9.568078508850500485e-01,1.344668282393845171e+00,-1.062250923446988127e+00
1.443056685534500616e+00,7.263340948440021316e-01,-6.402833208192452163e-01,-3.200766387855917827e+00,-5.300617481432432498e-01,-6.057179522597673227e-01,-3.238021427564825583e-01,2.242621829462093375e-01
7.409161647188355904e-01,6.470117588833294853e-02,5.499152343220639061e-01,-1.366686807820423510e+00,7.985150962593912105e-01,-6.840845810527175219e-01,1.987376511780531985e+00,-8.858169778969684494e-01
4.725066852802754513e-01,7.738645538418010839e-01,4.525486200815756477e-01,-3.859019454582669484e-01,-1.553391843822758300e+00,9.469680708771738287e-01,1.023893779632940593e+00,-3.499690100646493662e-01
2.305042183024069991e-01,-5.651448413401165549e-01,-5.850964206187523331e-01,-2.038012720609915895e+00,1.263411936954858650e+00,1.396178255056013118e+00,6.099156130844629597e-02,1.535945966017327580e+00
1.407734112168812057e+00,-7.860279823994983928e-02,2.602207080271418671e-01,9.920805661756298965e-01,-3.007702327591522007e+00,3.372043420506646294e-01,1.963852306992290409e+00,9.404869124164306760e-01
-1.839470034231048268e-01,8.498712389079602358e-01,-3.988336414036125488e-01,-7.086557121553114236e-01,-1.509562833787128522e+00,-2.850074105514589506e-01,-2.263453548543318483e+00,4.463925928369417706e-01
-1.459456379909205737e+00,1.312624177463473485e+00,4.938093854181392905e-01,-7.105182291485966362e-01,-9.546255438559378970e-01,-1.678353033845027820e-01,1.962467994864371956e-01,2.350304502571826659e-01
-1.226662889916779076e+00,4.190684902354364083e-01,-7.053800848098770171e-01,-6.721353921474393367e-02,-5.718803523199649241e-01,-3.926273266899369396e-01,4.067369919346424112e-01,2.270767835052975414e+00
-1.912232006941898321e+00,-1.058376036682507015e+00,-8.500128076793372900e-01,-1.404467920449258056e+00,5.299630743172414338e-01,5.603471132297977997e-01,1.640579444991174807e-01,1.559601112045213567e+00
1.245538023567947183e+00,6.214081025735311847e-01,2.091850123743530243e-01,-1.102005173121357595e+00,1.824798753148526353e+00,5.312714297218427140e-01,-1.073144944039543969e+00,-1.304790642095390973e+00
8.849724303880998066e-01,6.202741767046581201e-01,-8.465136304699514280e-01,-6.856625598288612622e-01,-8.081173513144367382e-01,9.383713067106955186e-02,5.241513235629871037e-01,9.711221136069937421e-01
1.194626824660647513e+00,-2.412323108588142195e-01,1.061859986108004250e+00,-1.030791284830112398e+00,-6.900877906530462624e-01,2.677455872968413364e-01,9.094571945981277938e-01,5.880931591862044172e-01
5.210232950786372053e-01,1.675784889910013620e+00,-4.837858057527651412e-01,-5.162738226025276322e-01,-5.429659852937689379e-01,-4.242261548753988865e-01,2.159747482734626356e-01,2.706918864998990037e-01
5.961589052291321744e-01,-6.649584801671583056e-01,3.219171309247606527e-02,-3.238714670559678765e+00,-1.012326970007117133e+00,-1.583729424559991994e-01,1.313180215727561606e+00,3.321735043142970412e-01
8.074696791690278985e-01,8.156203756399617033e-01,5.601747279035879101e-01,2.108906087079609470e-02,-5.469344097975861185e-01,-2.626203560681119042e-01,-9.420733106667666945e-01,6.564446000193208119e-01
-3.400791322691256169e-01,-7.461314772953686614e-02,-9.724996033883507307e-01,-1.648884185603319619e+00,-4.523967208635815140e-02,-1.810802860911027379e+00,-2.101188869039942730e+00,5.381230409679184090e-01
1.004995673153663734e-02,-5.557798353352776388e-01,-1.853518931286252114e-01,-7.081163556812291038e-01,-1.553101314884367756e+00,7.977198935818810011e-01,-7.390374345071089035e-01,1.170315181936990800e+00
-1.112089133656885970e-01,-6.252392518186907777e-01,-4.034949747068312248e-02,8.708201670015804918e-01,-4.023658518251012950e+00,1.737977945547202197e+00,1.239237171089254685e+00,-1.326630431408060140e+00
6.752811765279975731e-01,-9.231068329117899651e-01,2.518596135893113597e-01,9.300867647982946629e-02,1.068388735338614115e+00,1.451415771440080826e+00,1.024591122510900565e-01,4.423211485121884556e-01
3.824392807574647501e-01,2.405268814729049964e+00,1.436491437594823672e+00,-8.004893720378137845e-01,-1.146398592036122821e+00,-8.918233768550070106e-01,-2.950793169304950503e-01,3.231543808671449858e-01
8.768371613764480710e-02,1.105870044374236416e+00,-2.063129397274908738e-01,-4.724991673969535233e-01,6.904463921255750147e-01,-3.787486806096457825e-01,3.632475543452746702e-01,3.537151817146713118e-01
-1.815045397817081213e-02,-1.897324869438968831e-01,-3.089141645180538132e-01,3.799690340652656761e+00,-2.549152903063690800e+00,3.688552129360495591e-01,-1.447696153284330434e+00,-4.882739375787979452e-01
1.577515865886471580e-01,5.504049961653234568e-01,9.153003032731474864e-01,-4.808869813789994341e-01,-1.609413673185512650e+00,-5.958402234477586656e-01,-2.130055700123536511e+00,-1.052215697003797246e+00
